Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
2GpXZpgKmvg,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TriggerWarning part 3,Public,Processed,2024-05-22T00:24:10+00:00,2024-05-22T00:25:09+00:00
3IfJqZUdlC4,781000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Blessings & Boundaries,Public,Processed,2024-05-22T22:33:10+00:00,2024-06-09T22:32:59+00:00
7HArx1lSsNk,477000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinStringCamp,Public,Processed,2024-05-23T05:44:44+00:00,2024-06-12T05:42:59+00:00
RC8bpedgcHI,379000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Making French Toast,Public,Processed,2024-05-23T18:18:56+00:00,2024-06-12T18:16:59+00:00
GjkFcM2nXA0,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Making French Toast part 1,Public,Processed,2024-05-23T18:38:02+00:00,2024-05-23T18:39:18+00:00
9W60vfn2Zfs,200000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Blackbird,Public,Processed,2024-05-23T19:33:29+00:00,2024-06-13T19:32:59+00:00
eX_RekCcMFQ,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Making French Toast part 2,Public,Processed,2024-05-23T19:43:53+00:00,2024-05-23T19:45:35+00:00
SFwQ8U5yWJM,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Making French Toast part 3,Public,Processed,2024-05-23T20:26:47+00:00,2024-05-23T20:27:55+00:00
HU7YiBezqP4,906000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Cutting Heads, Domestic Violence, & Dufresne’s Tunnel",Public,Processed,2024-05-24T18:18:32+00:00,2024-06-14T18:17:59+00:00
vtVk9vZ9ctY,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Working With Witches,Public,Processed,2024-05-24T18:38:01+00:00,2024-05-24T18:38:37+00:00
3SETcZcBfTE,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Robert Johnson,Public,Processed,2024-05-24T21:13:56+00:00,2024-05-24T21:14:32+00:00
j29CRbR_AXg,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Cutting Heads, 27 Club, & Competition",Public,Processed,2024-05-25T13:36:57+00:00,2024-05-25T13:37:33+00:00
8QqqB0zuRS8,406000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin Trav is live!,Public,Processed,2024-05-25T13:46:33+00:00,2024-11-24T03:55:57+00:00
nnLl7gfRjA8,878000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Theory,Public,Processed,2024-05-25T21:00:06+00:00,2024-06-15T20:59:59+00:00
cwaB0iddfcI,697000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,What We Do,Public,Processed,2024-05-25T21:55:39+00:00,2024-06-16T21:54:59+00:00
tdh4Obin5Jo,417000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Musical Devotion,Public,Processed,2024-05-26T16:37:50+00:00,2024-06-05T06:00:20+00:00
L3ERjdwE6Fg,1102000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Buddhism & The Blues,Public,Processed,2024-05-27T18:19:54+00:00,2024-06-04T18:18:59+00:00
8G_r6fD8avE,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Buddhism & The Blues,Public,Processed,2024-05-27T19:59:45+00:00,2024-05-27T20:00:57+00:00
E2BBGLPja4E,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Love Me, Hate me, or…",Public,Processed,2024-05-28T19:33:29+00:00,2024-05-28T19:34:10+00:00
DIxhHRcExVU,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,self-deception,Public,Processed,2024-05-29T14:34:12+00:00,2024-05-29T14:34:56+00:00
IHZ-AlOwGHo,289000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Update!,Public,Processed,2024-05-30T13:34:42+00:00,2024-05-30T13:48:52+00:00
WwtIeRcia08,805000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Krishnamurti,Public,Processed,2024-05-31T14:42:59+00:00,2024-06-17T14:41:59+00:00
fiYqq4rE5LI,58000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Practical Guidance & Esoteric Truth,Public,Processed,2024-05-31T15:56:50+00:00,2024-05-31T15:57:48+00:00
_aXbpCfXLkc,59000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Curiosity,Public,Processed,2024-05-31T16:52:19+00:00,2024-05-31T16:53:16+00:00
9GRBd_4Qock,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I Am that I Am,Public,Processed,2024-05-31T17:20:44+00:00,2024-05-31T18:19:59+00:00
nAZcs4Xy7NQ,923000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Are you I Am?,Public,Processed,2024-06-02T05:56:59+00:00,2024-06-20T05:55:59+00:00
dI8t0OFZ4Ok,156000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Rising Smoke,Public,Processed,2024-06-06T13:16:27+00:00,2024-06-06T13:17:07+00:00
qT2A8ITJCeI,959000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Pecos Wilderness,Public,Processed,2024-06-07T21:55:31+00:00,2024-06-20T21:53:59+00:00
77gtDj60eTg,81000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Bass Players,Public,Processed,2024-06-08T15:10:11+00:00,2024-06-21T15:09:59+00:00
LRiMD1kRxXI,778000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Considering Being,Public,Processed,2024-06-09T13:58:51+00:00,2024-06-23T13:57:59+00:00
Vg_EYKAQIRU,249000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Bruce Lee: Words of Wisdom,Public,Processed,2024-06-09T14:02:18+00:00,2024-06-24T14:01:59+00:00
3ddGHpbUm0I,552000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Trepans, Scientists, & Little White Mice",Public,Processed,2024-06-14T14:03:01+00:00,2024-06-26T14:01:59+00:00
3cOHtvracpM,489000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Inflection Points: Eileen Workman,Public,Processed,2024-06-14T14:55:13+00:00,2024-06-25T14:54:59+00:00
fTn9E-RSQOU,211000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Light In You,Public,Processed,2024-06-21T17:42:48+00:00,2024-07-26T16:34:09+00:00
kt0KXOyObd0,362000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTravMusic,Public,Processed,2024-06-30T13:15:39+00:00,2024-06-30T13:23:06+00:00
NBgKhzvVxmk,434000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues,Public,Processed,2024-06-30T18:49:59+00:00,2024-07-04T18:48:59+00:00
19wCQndWw_Q,496000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues: Slaying Dragons,Public,Processed,2024-07-05T13:46:29+00:00,2024-07-20T13:45:59+00:00
YZB42AJDW8Q,776000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Love Becomes You,Public,Processed,2024-07-05T14:51:43+00:00,2024-07-17T14:50:59+00:00
aBtHV-HZaFw,505000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues: Eye of the Hurricane,Public,Processed,2024-07-12T17:53:55+00:00,2024-07-27T17:52:59+00:00
icA8T84f8Bs,113000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"In a Dark Time, Theodore Roethke",Public,Processed,2024-07-12T23:53:20+00:00,2024-07-12T23:57:29+00:00
u8tiYRaheMI,341000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Taking Responsibility in the Redwood Forest,Public,Processed,2024-07-17T15:11:33+00:00,2024-07-18T15:10:59+00:00
3UefQwZHlYQ,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Mutual Reverence,Public,Processed,2024-07-19T17:14:25+00:00,2024-07-19T17:18:48+00:00
SJwvkqM65Gs,496000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"TransRationalBlues: Crescent City, CA",Public,Processed,2024-07-20T00:54:47+00:00,2024-08-01T00:53:59+00:00
CiJr71x04Rs,504000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Old Testament Prophet On Meth,Public,Processed,2024-07-21T08:19:54+00:00,2024-07-21T08:25:04+00:00
qiIzhBRTYRA,316000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,No Overnight Parking,Public,Processed,2024-07-26T15:17:45+00:00,2024-08-02T15:16:59+00:00
lPVYVhn--GI,390000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues: Audience Participation,Unlisted,Processed,2024-07-26T16:16:44+00:00,
B5sI1ZAF9eI,189000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Kingdom of Heaven,Public,Processed,2024-09-03T04:27:21+00:00,2024-09-03T04:50:08+00:00
aHykmF5GnwQ,243000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues: Bewildered in Anacortes,Public,Processed,2024-09-03T17:18:12+00:00,2024-09-03T18:14:28+00:00
6tdmkZc0q9k,27000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW,Public,Processed,2024-09-03T18:04:04+00:00,2024-09-03T18:13:57+00:00
 -ECHsmEK8iw,127000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Pulse and Pentatonic,Public,Processed,2024-09-19T17:23:28+00:00,2024-09-19T17:26:06+00:00
9j7ySJqrrk4,477000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: You Abide In We,Public,Processed,2024-09-23T07:48:52+00:00,2024-09-23T08:49:31+00:00
F6Hy4YvVKyg,317000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Its From Bits,Public,Processed,2024-09-23T15:54:47+00:00,2024-09-24T13:00:27+00:00
zSIlCuVxpDQ,533000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: The Light In You,Public,Processed,2024-09-24T11:31:18+00:00,2024-10-01T13:01:11+00:00
jOhFL3L3wys,834000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW,Public,Processed,2024-09-24T22:42:48+00:00,2024-10-08T13:00:52+00:00
EvJnAUMRKhY,250000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW,Public,Processed,2024-09-25T01:57:54+00:00,2024-10-15T13:00:23+00:00
ts-PO9ogmb0,88000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW,Public,Processed,2024-09-25T02:37:41+00:00,2024-10-22T13:01:13+00:00
xai_2L4kh1I,164000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I Will Not Doubt In Darkness,Public,Processed,2024-09-25T21:30:19+00:00,2024-09-28T13:01:09+00:00
shPiySaGKCA,226000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Miracle Of Love (We All Came Here Together),Public,Processed,2024-09-25T22:09:28+00:00,2024-10-05T13:01:03+00:00
18iHX3bN814,300000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: At the Crossroads,Public,Processed,2024-09-26T16:07:25+00:00,2024-10-12T13:00:01+00:00
72lEaDIB2R0,396000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: NoSwayNoHow,Public,Processed,2024-09-27T00:45:08+00:00,2024-10-18T13:00:12+00:00
OJzdEsw4htA,931000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: As You Wish,Public,Processed,2024-09-27T02:07:29+00:00,2024-10-16T13:00:28+00:00
0UY4jZcAyX8,796000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,True Nature,Public,Processed,2024-09-27T16:13:47+00:00,2024-10-25T13:00:01+00:00
R0DaQIvNr7I,137000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Song for Daughters,Public,Processed,2024-09-27T16:44:07+00:00,2024-09-27T17:05:31+00:00
p_T12WbouiU,994000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Whale Point Beach,Public,Processed,2024-09-27T21:02:11+00:00,2024-10-28T13:00:59+00:00
ZdtzQiK8BNw,649000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW,Public,Processed,2024-09-28T19:43:28+00:00,2024-09-29T13:00:35+00:00
KvKuqfYRSHE,206000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Slow Moving River on the Banks of October,Public,Processed,2024-09-29T02:04:43+00:00,2024-10-03T12:59:59+00:00
xlHV790BTvA,308000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Conservatives and Liberals,Public,Processed,2024-09-30T18:27:20+00:00,2024-09-30T18:29:07+00:00
jx_NU3qy204,63000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Constitutional Oaths,Public,Processed,2024-10-01T15:22:29+00:00,2024-10-01T15:23:00+00:00
ymojj62pLV8,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Death of Liberalism,Public,Processed,2024-10-01T15:25:28+00:00,2024-10-01T15:26:08+00:00
_bk4xzkSX3E,57000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Spiritual Jiu Jitsu,Public,Processed,2024-10-01T15:51:06+00:00,2024-10-01T15:51:38+00:00
qmUKUuC0bgM,266000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Standing Up,Public,Processed,2024-10-01T17:21:11+00:00,2024-10-01T17:23:35+00:00
