Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
uUjMhV_0Pc0,473000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,“Bird Lives” Matters: The Next 12 Bars,Public,Processed,2025-01-15T20:12:19+00:00,2025-01-19T19:00:38+00:00
KmL8W8GNHB4,684000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Dear Grace, Associate Pastor Todd, & The Stallion",Public,Processed,2025-01-15T22:01:11+00:00,2025-01-20T07:00:13+00:00
OwmEqw_iMgk,383000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Those Who Cross Over,Public,Processed,2025-01-16T03:02:04+00:00,2025-01-21T18:00:29+00:00
lfC42F6QWcM,90000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Those of us who went a little mad,Public,Processed,2025-01-16T05:41:36+00:00,2025-01-16T05:43:34+00:00
5gjQbVgMOkU,83000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Frequency Arrangements,Public,Processed,2025-01-16T06:58:23+00:00,2025-01-16T06:59:20+00:00
ADk5iAn7toU,706000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Don’t Ever Give Up!,Public,Processed,2025-01-16T20:21:16+00:00,2025-01-22T13:00:12+00:00
HcOoYIpSNBU,451000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Eye Of The Hurricane,Public,Processed,2025-01-16T22:35:39+00:00,2025-01-29T02:00:13+00:00
HPX80FPh_X0,171000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,He Is The Vine,Public,Processed,2025-01-17T23:05:50+00:00,2025-01-25T02:00:11+00:00
oIGnfAtVZOI,171000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Spirit Rise,Public,Processed,2025-01-17T23:34:34+00:00,2025-01-17T23:36:55+00:00
Nl9oVph56L4,478000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Deeper Power, Deeper Love",Public,Processed,2025-01-18T02:28:50+00:00,2025-01-30T02:00:21+00:00
aY68caABEK8,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Deeper Power, Deeper Love #strings #guitar #jesus #awakening",Public,Processed,2025-01-18T03:20:52+00:00,2025-01-18T03:21:28+00:00
FjIGZ7ZFihU,63000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Me & Pastor Todd,Public,Processed,2025-01-18T04:26:29+00:00,2025-01-18T04:27:11+00:00
 -n4e_SRToH0,48000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravełinTrav Gitar,Public,Processed,2025-01-18T04:29:02+00:00,2025-01-18T04:29:41+00:00
POpRPaL3h88,50000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Workin’ Man Blues,Public,Processed,2025-01-18T04:31:46+00:00,2025-01-18T04:32:22+00:00
crLYCZtHr4g,24000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Does anyone know what this horse is saying?,Public,Processed,2025-01-18T04:36:41+00:00,2025-01-18T04:37:07+00:00
dsPWbb264rw,636000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,We Trust in The One,Public,Processed,2025-01-19T04:26:07+00:00,2025-01-27T01:00:34+00:00
jXXsdj0wgcg,993000,Education,#guitar #blues #transcendence #jesus #iam,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav’s TransRationalBlues,Public,Processed,2025-01-20T08:46:12+00:00,2025-01-28T05:00:39+00:00
cHBkpAmDBQg,181000,Education,#guitar #blues #transcendence #jesus #iam,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav’s TransRationalBlues #guitar #transcend #awakening #blues #jazz #jesus #spiraldynamics,Public,Processed,2025-01-20T08:51:12+00:00,2025-01-20T08:53:34+00:00
gKhBIvzbSqI,915000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Claire’s Camera, Cat’s Flowers, & Strange Primates",Public,Processed,2025-01-20T19:42:02+00:00,2025-01-20T22:26:25+00:00
ENyQj8ds1Io,750000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinStringCamp: A|B FOX,Public,Processed,2025-01-22T18:26:57+00:00,2025-01-22T18:46:05+00:00
B2MQd-0BNXI,238000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,That ain’t Love,Public,Processed,2025-01-23T20:54:27+00:00,2025-01-23T20:56:00+00:00
L7Xve_DAblY,167000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Vine #guitar #strings #acousticmusic #awakening #lookatme #haha,Public,Processed,2025-01-25T06:38:16+00:00,2025-01-25T06:40:03+00:00
cecA3yE8UoM,838000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinStringCamp: Scissor~Tales,Public,Processed,2025-01-25T17:31:13+00:00,2025-01-25T17:44:35+00:00
W4nYnegTCuo,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Scissor~Tales Band #livemusic #okcmusic,Public,Processed,2025-01-25T18:24:57+00:00,2025-01-25T18:26:46+00:00
zB6Pl4WnZ-s,571000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Coltrane’s Resolution, Found Jesus In a Growhouse, & The Vine",Public,Processed,2025-01-27T03:27:26+00:00,2025-01-31T02:00:48+00:00
iexaIOqiL4w,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I Found Jesus In A Growhouse,Public,Processed,2025-01-27T03:29:53+00:00,2025-01-27T03:35:39+00:00
Ke99DC42rr8,732000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I Found Jesus In A Growhouse,Public,Processed,2025-01-27T17:23:39+00:00,2025-02-04T02:00:23+00:00
zt8EDRt1uCI,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinStringCamp,Public,Processed,2025-01-27T19:07:08+00:00,2025-01-27T19:12:07+00:00
eh6KYmsJs_U,741000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Violin Dream (I mean “fiddle”),Public,Processed,2025-01-28T03:09:25+00:00,2025-02-02T02:00:32+00:00
hDbfzl9Vu7Q,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinStringCamp #guitar #guitarlesson #awakening #bitcoin #jesus #newmusic,Public,Processed,2025-01-28T03:13:10+00:00,2025-01-28T03:20:19+00:00
M3zATLLGHOk,554000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Jack The Horse,Public,Processed,2025-01-28T09:02:52+00:00,2025-02-03T02:00:13+00:00
zQ2oPfWOflc,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Jack The Horse (played by Jacqueline The Horse),Public,Processed,2025-01-28T09:06:19+00:00,2025-01-28T09:12:29+00:00
BXofjX-JC7g,960000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinStringCamp: Timothy Bence — Father’s Friends (Part 1),Public,Processed,2025-01-31T19:26:14+00:00,2025-01-31T19:49:48+00:00
UwtjRqSN1BU,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Father’s Friends,Public,Processed,2025-01-31T21:16:57+00:00,2025-01-31T21:26:04+00:00
6VM3Oaj_8tU,866000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin Trav is live!,Public,Processed,2025-02-01T15:57:50+00:00,2025-02-01T16:54:31+00:00
htQiIV6rrYc,860000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin Trav is live!,Public,Processed,2025-02-02T04:51:51+00:00,2025-04-05T11:40:05+00:00
6LDIcBia9Bc,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Power of Music!,Public,Processed,2025-02-02T12:17:17+00:00,2025-02-02T12:20:08+00:00
lHV3xTWnYek,1065000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Ocean Of G-d,Public,Processed,2025-02-02T12:18:43+00:00,2025-02-05T02:00:27+00:00
PLR5c0vQI7I,1016000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Levitical Subdivisions & Coming Home,Private,Processed,2025-03-03T20:36:09+00:00,2025-03-03T20:38:28+00:00
5BzTBEThMBc,458000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I’ll Be Humming,Private,Processed,2025-03-05T19:56:58+00:00,2025-03-05T19:57:45+00:00
qvMp4KpXTD4,520000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Pilgrimage, Peak Experience, & El Hermitaño",Public,Processed,2025-04-03T22:09:13+00:00,2025-04-03T22:12:37+00:00
5OPZqfIyJjI,617000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,True Mythological Nature,Public,Processed,2025-04-04T04:31:15+00:00,2025-04-04T04:35:20+00:00
5pbI7IuyXOU,376000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Investigative Journalists Rule,Public,Processed,2025-04-05T11:20:21+00:00,2025-04-05T11:23:47+00:00
EKTWdGHNWMs,666000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Hiding Behind The Moon,Public,Processed,2025-04-06T15:34:10+00:00,2025-04-06T15:38:00+00:00
jBGvb0AfwT8,485000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Great Mother, What Now?",Public,Processed,2025-04-07T15:34:29+00:00,2025-04-07T15:35:59+00:00
JNlqGviOZj4,545000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Great Mother, What Now? & Prayers for Gemma",Public,Processed,2025-04-08T12:42:51+00:00,2025-04-08T12:44:54+00:00
th-XIn8u0CQ,252000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Spreading Ashes & Calling BS,Public,Processed,2025-04-09T16:03:24+00:00,2025-04-09T16:07:20+00:00
5feBKqJ3OTg,920000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Red Dirt Justice, Mr Anderson, Civil Disobedience, & IndigieFemme",Public,Processed,2025-04-10T01:32:12+00:00,2025-04-10T01:59:30+00:00
yzCnjEfB4wE,361000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Rubber Soul, Dead Heads, & Apologies to Ringo",Public,Processed,2025-04-10T15:31:09+00:00,2025-04-10T15:42:57+00:00
Z0d85IDVluo,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Rubber Soul, Dead Heads, & Apologies to Ringo",Public,Processed,2025-04-10T15:32:23+00:00,2025-04-10T15:42:25+00:00
5vZN0Aik8Vg,488000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Music Education, Improvisation, & The Borg",Public,Processed,2025-04-14T16:04:31+00:00,2025-04-14T16:20:49+00:00
AP6c66Hwv-s,419000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Coming Home: ENMU Jazz Festival,Public,Processed,2025-04-15T13:52:28+00:00,2025-04-15T13:53:46+00:00
kV32dKInBRs,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues: Coming Home,Public,Processed,2025-04-15T14:48:26+00:00,2025-04-15T14:48:53+00:00
6SQVASJ24Ec,657000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Judas Mendicant,Public,Processed,2025-04-16T20:37:24+00:00,2025-04-16T21:33:29+00:00
unl24pAv0I8,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Judas Mendicant: Autobiographical Artists,Public,Processed,2025-04-17T11:59:26+00:00,2025-04-17T12:14:58+00:00
uiwnUcQgjH0,723000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav Coming Home,Public,Processed,2025-04-17T14:19:26+00:00,2025-04-17T14:22:36+00:00
mX0l1ZTOZXQ,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav Come Home,Public,Processed,2025-04-17T16:53:28+00:00,2025-04-17T16:56:49+00:00
9EH_PLbVVGo,732000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Genetic Drift, Blues Persona & Little Churches",Public,Processed,2025-04-18T16:11:15+00:00,2025-04-18T16:13:52+00:00
mIf2thc6PS8,135000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Christ Evolution,Public,Processed,2025-04-18T16:11:45+00:00,2025-04-18T16:12:47+00:00
1y7AXd3yvL4,402000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Ron Shipp’s Shop, The Big Empty, & One Woman’s Trash",Public,Processed,2025-04-18T21:27:35+00:00,2025-04-18T21:29:55+00:00
kVG6bQQWIWE,771000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Judas Mendicant,Public,Processed,2025-04-19T19:15:16+00:00,2025-04-19T19:16:50+00:00
097fYC-wDW8,822000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Sing Your Freedom Song,Public,Processed,2025-04-21T05:02:32+00:00,2025-04-21T05:06:00+00:00
BaRPlXpV9iQ,694000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Greater Works Than These,Public,Processed,2025-04-21T18:35:24+00:00,2025-04-21T18:37:29+00:00
M3oYXlYAlTc,539000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Light In You,Public,Processed,2025-04-22T20:14:05+00:00,2025-04-22T20:16:30+00:00
1f44tISxPds,1011000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Evolutionary Threshold,Public,Processed,2025-04-24T21:56:27+00:00,2025-04-24T22:01:16+00:00
TOH1kP-VS3k,796000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Working With Grief,Public,Processed,2025-04-25T05:35:34+00:00,2025-04-25T05:37:16+00:00
dkzaYIfTRLU,608000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Life as Musical,Public,Processed,2025-04-30T16:40:15+00:00,2025-04-30T16:42:40+00:00
_hdbW8lWXbA,1145000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,What I Have Seen In the Light,Public,Processed,2025-04-30T16:43:48+00:00,2025-05-01T19:00:27+00:00
sBJXyk_5P1Q,1192000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Light In You,Public,Processed,2025-04-30T16:44:40+00:00,2025-05-02T19:00:47+00:00
tThVzPb8dHw,845000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,NonBinaryAwareness,Public,Processed,2025-05-01T19:40:48+00:00,2025-05-12T11:13:10+00:00
IMqRF3KRqC8,1067000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Tikun Olam,Public,Processed,2025-05-02T01:54:15+00:00,2025-05-25T20:00:21+00:00
shwHeTIOjnE,730000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Collaborative Culture Marketing,Public,Processed,2025-05-02T22:33:15+00:00,2025-05-13T23:37:19+00:00
ODtehig3h6w,269000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Let Life Do the Livin’,Public,Processed,2025-05-11T13:18:20+00:00,2025-05-11T15:24:30+00:00
0F6AnxtR1Hg,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Let Life Do the Livin’,Public,Processed,2025-05-11T13:25:12+00:00,2025-05-11T15:23:58+00:00
b1QCzJmO_lU,206000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Self-Inspired self confession,Public,Processed,2025-05-11T13:51:48+00:00,2025-05-14T12:01:06+00:00
7CZrMMuyqig,422000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Learn to Sing the Blues,Public,Processed,2025-05-11T20:30:20+00:00,2025-05-11T20:32:05+00:00
FEbrUltJCYI,657000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Come Home: Things We Know,Public,Processed,2025-05-12T15:22:55+00:00,2025-05-15T21:00:13+00:00
Jg4yNQXYvUw,616000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Teaching Philosophy,Public,Processed,2025-05-12T21:06:05+00:00,2025-05-16T10:00:29+00:00
kAQW86MTcUk,523000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Obey The Government,Public,Processed,2025-05-12T21:16:44+00:00,2025-05-17T11:01:16+00:00
0QJk488XUWQ,966000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Prodigal Sons & Prodigal Peoples,Public,Processed,2025-05-13T23:28:32+00:00,2025-05-18T10:00:01+00:00
DEBFlr8tjac,181000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Prodigal Sons & Prodigal Peoples,Public,Processed,2025-05-13T23:36:05+00:00,2025-05-19T23:00:24+00:00
L8Q_1rMz5ew,342000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Arizona,Public,Processed,2025-05-17T17:06:44+00:00,2025-05-24T20:00:26+00:00
0rXuZU0Jh7k,241000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Forgiveness & The Son of God,Public,Processed,2025-05-17T17:23:52+00:00,2025-05-23T20:00:01+00:00
SD5BuCfaoOQ,27000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Fine Line,Public,Processed,2025-05-17T17:24:10+00:00,2025-05-17T17:24:48+00:00
_0fWo431Sm0,277000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,We love because we were first loved,Public,Processed,2025-05-19T13:28:35+00:00,2025-05-27T20:00:21+00:00
BgQYfv7KVJA,348000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,San Diego: Beyond the Tidal Pool,Public,Processed,2025-05-21T16:55:22+00:00,2025-05-29T15:45:37+00:00
lAmrGf7ApDk,255000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Nomad,Unlisted,Processed,2025-06-05T21:02:11+00:00,
