Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
HfOGuovn4tQ,1801000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Heart of David: Authenticity #2,Public,Processed,2020-11-28T17:55:24+00:00,2020-11-28T18:14:41+00:00
0BOLm6eibZI,1449000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Growing a YouTube channel with the Mind of Christ,Public,Processed,2020-11-28T21:11:22+00:00,2020-11-28T21:26:00+00:00
iARb81Z4yoU,860000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Music Meditation: There are no Distractions,Public,Processed,2020-11-29T13:32:54+00:00,2020-11-29T13:40:34+00:00
xFNH57HCgag,308000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,The Most Stable of Selves,Public,Processed,2020-11-29T14:06:46+00:00,2020-11-29T14:09:59+00:00
V4PkF1sYw58,51000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,We are One,Public,Processed,2020-11-29T14:18:01+00:00,2020-11-29T14:18:45+00:00
8b-eDlc5W5c,64000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,When I Get There,Public,Processed,2020-11-29T14:24:34+00:00,2020-11-29T14:25:29+00:00
4j0EoIlApLA,351000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Wagon Wheel (Jacob Lee, Ron Shipp, Travis Erwin) Cover song",Public,Processed,2020-11-29T14:53:33+00:00,2022-01-21T22:58:23+00:00
yhTDVLKjnQM,46000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,It's Always the Same Phil Collins Cover,Public,Processed,2020-11-29T15:23:04+00:00,2020-11-29T15:24:15+00:00
CNtv-C4OWng,148000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,There is Power in a Union Billy Bragg cover,Public,Processed,2020-11-29T15:43:39+00:00,2020-11-29T15:46:14+00:00
KvatxffjO08,685000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Happiness Meditation,Public,Processed,2020-11-30T01:47:10+00:00,2020-11-30T09:54:11+00:00
Zm6VS-SyUVY,1363000,Education,"0:00 - What is rejection?
2:29 - Rejection doesn't exist
4:50 - Choosing forgiveness
6:06 - You have a mind and a will
7:03 - Forgiveness is easy
8:29 - Becoming Love
9:35 - A prayer
10:30 - Embody the One
11:58 - Meditation
14:25 - Coming Home
16:41 - You are not your suffering
18:14 - Universal Experience
19:36 - A prayer
20:37 - Blessings",UCUQkPM6zQzIs0B6HiSlXbwg,Rejection: Allowing Presence to dissolve the false self,Public,Processed,2020-11-30T11:05:28+00:00,2020-11-30T13:00:09+00:00
2PVkAhpCHmg,1496000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"How to contact your Inner Teacher, Inner guide meditation",Public,Processed,2020-12-01T04:12:10+00:00,2020-12-01T04:35:34+00:00
aFiUk8scpGU,368000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,ACIM lesson 110,Public,Processed,2020-12-01T16:58:20+00:00,2020-12-01T17:02:09+00:00
kytGxJC0zAU,1145000,Education,"Codependency is a word that we may use to describe what happens when we compromise our true Self in order to be with others. In this podcast I share my personal experience with what it has been like for me as I learn how to maintain my own personal integrity in relationships. I find that as I understand my own boundaries, that I am able to share more Love, and my experiences with the ""other"" deepens. As I take things less personally, the personal experience expands.

0:00 - Introduction
1:05 - What is Codependency?
2:42 - coping mechanisms
4:30 - giving up the steering wheel
5:58 - What do we do about it?
6:42 - My path out",UCUQkPM6zQzIs0B6HiSlXbwg,Codependent no more (my experience with codependency),Private,Processed,2020-12-01T20:49:33+00:00,2020-12-01T21:02:13+00:00
INy0Lh3STOs,244000,Education,"I am not this man who suffers
I am not this false-self
who is desperate for attention
I am not the one who trembles with fear
I am not the one who is afraid of dying
I am not the one who runs from silence
I am not the one who is hungry
I am not the one who is broken

I am not the one who believes himself to be separate

I am not this man who suffers
For that man seems to be passing away
that one who desperately clings to the hope
of some kind of recognition
that even if he got 
would not be enough to satisfy his hunger

I am not the one who trembles with in fear
I am not the one who longs for your approval
I am not the one who cringes at rejection
I am not the one who never got enough attention

I am
I AM
I Am

I am the One who observes all of that insanity
And deeper still
I am the One who cannot even see that insanity
I am Love
I am the One who understands
that none of that suffering ever was
I am the risen One
I am Love manifest in this world
I am Truth
I am Light
I am Innocent
and untouched 
by everything that seems to have happened before",UCUQkPM6zQzIs0B6HiSlXbwg,Meditation: I am not this man who suffers,Public,Processed,2020-12-01T22:07:08+00:00,2020-12-02T00:00:02+00:00
9m31DYeauI4,647000,Education,"I rest in God
I invite you to rest with me now
I invite you into the heart of peace
I invite you into the heart of stillness
that core of stillness
that heart which calls us back 
to our own insanity
that which would restore us in peace
I rest in God today
with you, my friend
We are together
We are not alone
find refuge in my voice
if you will
for my voice speaks with the heart of love
My voice has been resurrected
by the power of love
Holy Spirit speaks to us of home
our Holy Spirit speaks to us
of where we came from
and truly
where we have never left
We are one with each other
in the Heart of God
I rest in God today, my friend
and I invite you into this sanctuary
A Rivendell
That place where the fellowship rested
before moving forward
a place of safety
a place of refuge
I rest today with you
my friend
and I invite you
I invite you into deeper communion
I invite you into the sanctity of Love
I invite you to know yourself as the sacred
I invite you to know yourself as the one who forgives
I invite you to know yourself as love
Yes
I rest in God today
And I invite you today, my friend
into this refuge with me
He who dwells in the secret place 
of the most high
He shall live in the secret place of the most high
The most High
and the deepest
the lion and the lamb
the mind of Christ
he who demands nothing
He who forgives all
I invite you into my heart of love
I invite you into this place where there is no judgment
no opinion",UCUQkPM6zQzIs0B6HiSlXbwg,Meditation: An Invitation to Rest in God,Public,Processed,2020-12-02T02:16:37+00:00,2020-12-02T02:27:51+00:00
56dKmmkbZNQ,230000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Free Mumia -- Have Black Lives Ever Mattered? -- Mumia Abu-Jamal --Social Justice,Public,Processed,2020-12-02T12:51:50+00:00,2020-12-02T12:55:17+00:00
5y5nDFks-8o,84000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Fine Line,Public,Processed,2020-12-02T13:09:19+00:00,2020-12-10T03:00:00+00:00
jSS-BNwph4c,1598000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Parable of the Seed Meditation, Self Realization,",Public,Processed,2020-12-02T22:22:39+00:00,2020-12-10T11:00:11+00:00
C8WjqEPnItk,1810000,Education,"0:00 - A dance with madness
2:00 - Acknowledging Daniel
3:44 - Social media data gathering
5:18 - Integrating the Christ Story
8:00 - What is money?
9:04 - Higher states of consciousness
11:32 - The death of the rockstar
13:11 - Narrative collapse--degradation of self
15:31 - The rational mind sees through the bullshit
16:20 - Daniel's intentional dissolution of certainty
19:00 - Are you fighting yourself?
20:53 - Acknowledging meaninglessness
24:00 - Science of subjective experience
25:00 - Transrational
27:00 - what is my intention?",UCUQkPM6zQzIs0B6HiSlXbwg,"Daniel Schmachtenberger, Sensemaking, What is informed? rational thought: a stage of consciousness",Public,Processed,2020-12-04T17:46:58+00:00,2020-12-04T18:44:00+00:00
PINkcSUQluo,993000,Education,"0:00 -  Becoming a source of help
2:25 - Becoming a parody of ourselves
3:12 - Creating problems for ourselves
4:25 - returning to our practice
5:22 - this makes me uncomfortable
6:34 - Certitude or doubt?
9:13 - Drama occupies the egoic mind
10:07 - There is no problem
10:59 - Why did the Christ have disciples?
13:15 - decision making mind
15:05 - who is this one who cries for help?",UCUQkPM6zQzIs0B6HiSlXbwg,"There is no struggle, right? remembering the truth. there's only one Self here.",Public,Processed,2020-12-04T23:15:47+00:00,2020-12-04T23:23:48+00:00
8njdC8IB2bk,579000,Education,"0:00 - Do I have choice?
1:00 - Do I choose Love?
2:11 - The Answer
3:30 - The story of One Awakening in the individual
5:44 - What can be added to the realization of the One?
6:15 - Who is the Authority?
7:37 - Who am I?
8:08 - We see through the illusion",UCUQkPM6zQzIs0B6HiSlXbwg,"Albert Camus, Suicide, why not kill your self? One Self, Awakening, A Course In Miracles, God is",Public,Processed,2020-12-05T16:36:48+00:00,2020-12-05T17:41:05+00:00
FpsxCLBrpxM,1573000,Education,"0:00 - What is Awakening?
1:40 - Who wakes up?
2:14 - What is forgiveness?
3:45 - What is Shadow work?
5:27 - Impermanence meditation
7:15 - I am not the one who suffers
7:57 - Who are you? are you your shadow?
9:11 - The Quantum realm
10:53 - Passing through form with forgiveness
12:03 - transcending the rational mind
14:00 - Expanding/evolving consciousness
15:04 - All forms point to the All
15:55 - Education as a tool for awakening
17:10 - How can we help one another?
18:05 - The root of all suffering
18:52 - decision-making-mind
19:51 - Science of the subjective experience
20:40 - Healing the wounded inner-child
21:30 - It was for freedom's sake...
22:28 - the parable of the seed
23:30 - Answering the call to Love",UCUQkPM6zQzIs0B6HiSlXbwg,"Shadow Work, healing the wounded inner-child, Impermanence meditation, ACIM, rational ascension,",Public,Processed,2020-12-05T19:33:43+00:00,2020-12-05T20:34:59+00:00
ehdkyZaugMQ,1831000,Education,"0:00 - The Limit of metaphors and images
4:17 - Leaving the god of our culture
6:11 - Hegelian Dialectic
8:03 - Occam's Razor--The One
13:35 - Dissolution of false-self
15:08 - The suffering of fundamentalism
16:54 - One Awakening/One Teacher
20:54 - Addiction to self--the only addiction
21:50 - External blame--9/11
23:42 - Internal blame--suicide
24:45 - unforgiveness = suffering
26:05 - Would you rather be right or happy?",UCUQkPM6zQzIs0B6HiSlXbwg,Abandoning the god of our culture,Public,Processed,2020-12-07T18:58:59+00:00,2020-12-07T19:54:23+00:00
b5KjanCf9D0,324000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Thanks to my subscribers,Public,Processed,2020-12-07T22:50:39+00:00,2020-12-07T22:53:47+00:00
GM-ggpe6T60,186000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Get Back Up,Public,Processed,2020-12-08T16:57:30+00:00,2020-12-11T23:00:05+00:00
mCUXYL5sJeQ,308000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,God Bless The Child,Public,Processed,2020-12-08T16:59:22+00:00,2020-12-14T23:00:12+00:00
CSbPX0-JgTU,137000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Good to Be Alive,Public,Processed,2020-12-08T17:19:06+00:00,2020-12-12T23:00:03+00:00
qm7p8L2GEFk,135000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,My Way Back to You,Public,Processed,2020-12-08T17:21:07+00:00,2020-12-13T23:00:26+00:00
7M-X1bbqtD4,74000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,It Don't Mean a Thing (Ellington/Mills 1932),Public,Processed,2020-12-08T17:28:48+00:00,2020-12-15T23:00:03+00:00
V93nqAXXO1s,49000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Jack The Horse,Public,Processed,2020-12-08T17:40:44+00:00,2020-12-16T23:00:17+00:00
MflnZ29qv_g,294000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Love and Loss (David Bowen and Travis Erwin),Public,Processed,2020-12-08T17:56:59+00:00,2020-12-17T23:00:04+00:00
gZhiQFtRIPQ,119000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Everybody Wants,Public,Processed,2020-12-08T18:35:55+00:00,2020-12-18T23:00:11+00:00
ii6ZbW6EEt4,212000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Obla Di (Beatles Cover),Public,Processed,2020-12-08T18:49:26+00:00,2020-12-19T23:00:10+00:00
FYe7e_X3SKU,320000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,I Want to Know (Woody Guthrie Cover),Public,Processed,2020-12-08T19:10:07+00:00,2020-12-20T23:00:03+00:00
n6gUmMEHlmg,180000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,What We Need,Public,Processed,2020-12-08T19:20:22+00:00,2020-12-21T23:00:09+00:00
9f5O45wI_9k,477000,Education,"0:00 - silent communication
1:10 - man begins to speak
1:49 - man begins to make a point
2:42 - The One Problem
4:30 - is progress a real thing?
6:00 - There is no self-improvement
6:44 - I like you",UCUQkPM6zQzIs0B6HiSlXbwg,"Self Improvement, Recovering from an ego trip, Is progress a real thing",Public,Processed,2020-12-09T21:58:45+00:00,2020-12-09T22:27:53+00:00
 -kA8wMd89Zw,681000,Education,"0:00 - Why do we renounce?
1:17 - indulgence and renunciation
2:54 - gluttons of renunciation
3:45 - The story of the addict
4:52 - The inner teacher
6:32 - The one renunciation
7:40 - To know one's true Self
10:01 - Renouncing renunciation",UCUQkPM6zQzIs0B6HiSlXbwg,Gluttons of Renunciation,Public,Processed,2020-12-10T04:18:35+00:00,2020-12-10T05:59:39+00:00
AwNsPfygtBE,373000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Choosing a Oneness Practice,Public,Processed,2020-12-10T05:33:21+00:00,2020-12-11T05:00:02+00:00
aUltPULqkJ4,1503000,Education,"0:00 - Introduction
1:14 - Where were you when...?
2:13 - Jingoism
4:35 - Building 7
6:05 - Leaving the conspiracy behind
7:21 - Governments lie
8:09 - Why do we need conspiracy theories?
10:45 - Narrative: the source of suffering
12:45 - Free to love
14:20 - Sensemaking
15:17 - Making a sound argument
16:45 - The root of suffering
18:00 - 9/11: what we missed
20:15 - How to clarify our actions
20:55 - Who created this false-world?
21:57 - What is my intention? Joining the mystical and rational
23:15 - transcending the rational",UCUQkPM6zQzIs0B6HiSlXbwg,"9/11: Forgiving the Terrorist in Ourselves, Joining mystical and rational mind, Building 7, Jingoism",Public,Processed,2020-12-11T14:44:40+00:00,2020-12-11T15:32:06+00:00
c8t5BI75Src,2339000,Education,"0:00 - Introduction
2:03 - The Cross: A trauma Story
3:32 - Siddhartha Guatama
4:50 - How afraid am I?
7:04 - Authorities
8:07 - Gandhi, MLK, Mandela, and others
11:58 -  The Big Picture
13:45 - The Warnings
15:23 - Naked and Afraid
17:10 - Nobility, Courage, Fearlessness
18:51 - An Image of Fearlessness
19:55 - A Course In Miracles
23:47 - Knowing the Violence Within
25:00 - Medicine Journey
27:30 - Transcending Fear
30:07 - Asking for Help
32:34 - How to see through Fear",UCUQkPM6zQzIs0B6HiSlXbwg,Fear of death,Public,Processed,2020-12-11T18:34:34+00:00,2020-12-12T05:00:07+00:00
hqoBapnsTRg,269000,Education,"suffering man sings: (Every little thing...every little thing I do)

The One who forgives:  I forgive this man that I see

suffering man sings: (Every little thing...every little thing I do)

The One who forgives: It is my only function. It is all there is really left to do. I watch this man who sometimes seems to suffer.

I watch him struggle with his ego, and I forgive him. I am the One who forgives. 

And as I forgive this man who seems to suffer, there is a peace that comes in this being.

I am the One who forgives. I am not this man who suffers. I am not this man who struggles. I am the One who forgives this man in all his humanness. I am the One who forgives this frail body. I am the One who forgives you. And who are you? You are not that one who suffers, are you? You are the One who forgives me...No! You are the One who forgives this man who suffers. 

Yes. We are One. Do you see? We are the One who forgives. We are the One who walks in Joy. We are Love.

I want to be a holy man; carry Love inside of me. I want to be a holy man. Forgiveness set me free.",UCUQkPM6zQzIs0B6HiSlXbwg,Forgiveness Meditation,Private,Processed,2020-12-12T13:58:54+00:00,2020-12-15T20:00:07+00:00
oYrmY16DqZk,16000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Denver train station,Public,Processed,2020-12-12T16:13:52+00:00,2020-12-12T16:14:42+00:00
xSbe7_B9JyI,180000,Education,"I had a teacher once who told me that I did not have to sit for hours at a time in order for meditation to be effective. Just one, two, three breaths. Can you find your attention for three simple breaths?

Can you give your attention to the breath as if your breath were God? Give your breath the attention that you might give if the Great Soul came and sat right next to you.

Feel every sensation as if it were speaking to you the great mysteries of the Universe.

Do not be afraid of the Silence. Just a few breaths.

Breathing in. Breathing out. There are no distractions. Everything that seems to be a distraction is just a reminder of who you really are; the One who observes the distractions; and deeper still, the One who forgives the distractions; and deeper still, the One who knows no distractions.",UCUQkPM6zQzIs0B6HiSlXbwg,meditation: Just Three Breaths,Unlisted,Processed,2020-12-12T16:56:49+00:00,2020-12-14T11:00:32+00:00
sh1c2riO_tM,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Snow at Mom's,Public,Processed,2020-12-15T14:52:15+00:00,2020-12-19T08:33:06+00:00
hRLjmfTOZfw,257000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Right Where I Need to Be,Public,Processed,2020-12-15T15:56:27+00:00,2020-12-15T15:58:48+00:00
sr6kPL8wPlc,238000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Meditation: Comparisons, Jealousy, Our True Nature",Public,Processed,2020-12-15T16:31:10+00:00,2020-12-16T02:00:13+00:00
cM39XIWNn-s,969000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Becoming Still,Public,Processed,2020-12-18T14:49:40+00:00,2020-12-18T14:58:14+00:00
uDl--KgdOJo,43000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Lucky Dog,Public,Processed,2020-12-19T08:14:57+00:00,2020-12-19T08:15:39+00:00
ww0w1aIY4FQ,342000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Let Life Do the Livin',Private,Processed,2020-12-19T21:12:54+00:00,2020-12-19T21:15:34+00:00
ItO_7IN3aTw,249000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Ain't Nobody Ever Gonna Love Me,Public,Processed,2020-12-21T15:20:12+00:00,2020-12-21T15:22:12+00:00
PAkBOHq3H-Y,430000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Questioning (s)elf-Improvement,Public,Processed,2020-12-21T16:04:29+00:00,2020-12-22T11:00:06+00:00
ZhpjoCAAK4w,323000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Forgiveness Wash Over Me,Private,Processed,2020-12-21T18:28:15+00:00,2020-12-23T11:00:24+00:00
zXW4O2cVIoc,216000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Brother Can You Spare a Dime? Yip Harburg,Public,Processed,2020-12-21T20:18:16+00:00,2020-12-25T23:00:24+00:00
OSLyI-C_fwc,129000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Slow Burn,Public,Processed,2020-12-22T00:10:15+00:00,2020-12-22T00:10:50+00:00
oE_4V8A93Pk,492000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,How To Be a Ridiculous Failure (Part 2),Public,Processed,2020-12-22T18:24:00+00:00,2020-12-26T23:00:27+00:00
cAXkNrqD2Cg,682000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,How To Be a Ridiculous Failure (Part 3),Public,Processed,2020-12-22T20:45:58+00:00,2020-12-27T23:00:35+00:00
UVHdj3EWhdk,22000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Physics Work Song, Distance x Newton = work",Public,Processed,2020-12-22T21:21:42+00:00,2020-12-22T21:22:53+00:00
Ru8mFOlouZ8,94000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Spiritual Growth,Public,Processed,2020-12-22T21:31:57+00:00,2020-12-28T23:00:15+00:00
NoOwxSxp_Ro,552000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,How To Be a Ridiculous Failure Part 1of 5,Public,Processed,2020-12-23T02:14:21+00:00,2020-12-24T23:00:05+00:00
uIst6pxprdg,678000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,How to be a Ridiculous Failure Part 4,Public,Processed,2020-12-24T10:43:03+00:00,2020-12-29T23:00:30+00:00
we4bplKv-qk,1771000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,A message of Hope,Public,Processed,2020-12-25T03:13:02+00:00,2020-12-30T23:00:18+00:00
bCO52IQ-sS0,457000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Impermanence Meditation,Public,Processed,2020-12-25T18:02:41+00:00,2020-12-31T23:00:18+00:00
n3b1DIz_XKE,1110000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,How to be a ridiculous failure Part 5 final,Public,Processed,2020-12-27T20:50:31+00:00,2021-01-02T01:00:16+00:00
bfYU1d413ko,283000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,with a smile,Public,Processed,2020-12-28T04:38:18+00:00,2021-01-03T01:00:05+00:00
idsAVKbrZlo,57000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,spirit rise up from the people,Public,Processed,2020-12-28T22:23:39+00:00,2020-12-29T01:28:16+00:00
e9Xt81P5e3w,207000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Sanctuary at Great Little House Productions,Public,Processed,2020-12-29T01:25:48+00:00,2021-01-04T01:00:12+00:00
T5ChpzOJk_4,177000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Shook Me Out and Rolled Me,Public,Processed,2020-12-29T02:16:10+00:00,2020-12-29T02:17:10+00:00
sZjYG0KTEYQ,273000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,One Now One Love,Private,Processed,2020-12-29T03:46:15+00:00,2021-01-05T01:00:08+00:00
ZDS_O-OBeRo,220000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Spirit Rise,Public,Processed,2020-12-29T04:53:16+00:00,2021-01-06T01:00:04+00:00
eA-uU8rMd5k,14000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Spirit Rise Up,Private,Processed,2020-12-29T20:08:08+00:00,2020-12-29T20:08:20+00:00
mbteiJxL8gs,413000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Friendship is medicine, Dig It",Private,Processed,2020-12-31T15:58:09+00:00,2021-01-07T01:00:16+00:00
U9fDNpUgcbo,297000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Kundalini Rising, What You Seek Is Fire",Private,Processed,2020-12-31T16:50:21+00:00,2021-01-08T01:00:05+00:00
JSp5_pB3GJs,345000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,God's Jealousy,Private,Processed,2020-12-31T20:27:44+00:00,
