Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
SUUZ_pZRaJ4,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,What is Reality? | Music Collage,Public,Processed,2022-10-21T22:55:21+00:00,2022-10-21T22:55:59+00:00
jlHWuVQhRM4,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Geetar Players!,Public,Processed,2022-10-21T23:26:17+00:00,2022-10-21T23:26:52+00:00
QU_KNSxxTnA,224000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Cancer Survivor Musical Recovery,Public,Processed,2022-10-23T06:06:01+00:00,2022-10-23T06:08:16+00:00
roOUYlPtJlo,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Cancer Survivor Musical Recovery,Public,Processed,2022-10-23T06:18:56+00:00,2022-10-23T06:19:12+00:00
wk8y8ufXAg8,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Bill Plotkin - Wild Mind - Jung,Public,Processed,2022-10-23T12:51:10+00:00,2022-10-23T12:51:46+00:00
Vt63QKyJSBQ,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Rewilding | Bill Plotkin | Wild Mind,Public,Processed,2022-10-23T12:56:25+00:00,2022-10-23T12:56:49+00:00
3hFxL01LSh0,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Camera Work: External & Internal focus,Public,Processed,2022-10-23T13:38:46+00:00,2022-10-23T13:39:38+00:00
oJpotyQJM6o,141000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Imagination is the Godhood,Public,Processed,2022-10-23T13:49:25+00:00,2022-10-23T13:50:40+00:00
cxi8DyPIoNc,40000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Imagination: Godhood (Create Vision Board),Public,Processed,2022-10-23T13:57:05+00:00,2022-10-23T13:57:21+00:00
_4w1LovnI9o,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Camera Work: Internal/External Focus,Public,Processed,2022-10-23T13:58:50+00:00,2022-10-23T13:59:19+00:00
Fz5xdfeoawA,410000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Treasure in a Field | Poisonwood Bible | Loving Enemies,Public,Processed,2022-10-23T14:26:13+00:00,2022-10-23T14:30:19+00:00
ba5KXg5ezmI,59000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Enneagram 4 | Autobiographer | Detaching from the Details of suffering,Public,Processed,2022-10-23T17:16:06+00:00,2022-10-23T17:16:28+00:00
6rHaJQTht0g,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Deep Brand | God Magnified,Public,Processed,2022-10-23T17:30:12+00:00,2022-10-23T17:30:47+00:00
FoYDGYoR51M,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Spiritual Retreat,Public,Processed,2022-10-24T10:39:07+00:00,2022-10-24T10:39:30+00:00
06zCnK8x5RM,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Re-Imagining Humanity,Public,Processed,2022-10-24T11:13:12+00:00,2022-10-24T11:13:57+00:00
liwavRs5P5o,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Medicine Man & Psychotropic Cocktails,Public,Processed,2022-10-24T12:41:20+00:00,2022-10-24T12:42:38+00:00
FN7dQU7M04c,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"X-Men, Medicine Men & Psychotropic Cocktails",Public,Processed,2022-10-24T13:51:25+00:00,2022-10-24T13:51:54+00:00
qu1pACmygRQ,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Descending Squirrel!,Public,Processed,2022-10-24T16:51:48+00:00,2022-10-24T16:53:05+00:00
VOKBvFtzCFQ,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Descending Squirrel!,Public,Processed,2022-10-24T17:11:48+00:00,2022-10-24T17:12:41+00:00
Ef0704FGIvc,294000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Greatest Commandment | First Light of the Morning,Public,Processed,2022-10-25T08:46:16+00:00,2022-10-25T10:59:59+00:00
FTwgS0hUDDU,12000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Boots on the Ground,Public,Processed,2022-10-25T12:59:38+00:00,2022-10-25T12:59:47+00:00
nT6XrM9ueWo,12000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Cat Scales Rock Wall,Public,Processed,2022-10-25T15:17:42+00:00,2022-10-25T15:18:36+00:00
cE2ZPwAGnNI,14000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Boots on the Ground!,Public,Processed,2022-10-25T15:57:52+00:00,2022-10-25T15:58:01+00:00
k9R3k1Cv5V4,12000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Cat Scales Rock Wall,Public,Processed,2022-10-25T16:14:58+00:00,2022-10-25T16:15:07+00:00
HECsV0QEXt0,53000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Boots on the Ground,Public,Processed,2022-10-26T18:09:47+00:00,2022-10-26T18:10:17+00:00
ZQRwgwNvHgk,30000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Double Rainbow,Public,Processed,2022-10-28T03:21:28+00:00,2022-10-28T03:21:40+00:00
k6MnvYUUE24,30000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Double Rainbow (Edmond Oklahoma),Public,Processed,2022-10-28T03:22:39+00:00,2022-10-28T03:22:53+00:00
WsY2ak87lX4,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Drop your nets, boys.",Public,Processed,2022-10-28T23:35:10+00:00,2022-10-28T23:36:51+00:00
eqRJT0AVr3A,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Dance with the Gypsies,Public,Processed,2022-10-28T23:49:50+00:00,2022-10-28T23:53:01+00:00
KVKIMDtIVOY,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I seen the light in you,Public,Processed,2022-10-30T11:57:36+00:00,2022-10-30T11:58:03+00:00
gjL7OBAdHrg,54000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Sophia- wisdom in music,Public,Processed,2022-10-30T12:34:48+00:00,2022-10-30T12:35:09+00:00
_-19fPFGkCE,62000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Caddy Shack: Be the Ball,Public,Processed,2022-10-30T19:31:48+00:00,2022-10-30T19:32:57+00:00
yNjVzUY_aMI,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Diving Hawk,Public,Processed,2022-11-01T22:34:53+00:00,2022-11-01T22:36:34+00:00
3bHPOIFroMw,311000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,A Sign,Public,Processed,2022-11-04T22:18:35+00:00,2022-11-04T22:24:00+00:00
xylZkiZa9vE,182000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Roots in the Soil: Sustenance from Decay,Public,Processed,2022-11-05T12:56:16+00:00,2022-11-05T12:56:54+00:00
_JKoHADNTrE,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Boots on the Ground (the Chrysalis),Public,Processed,2022-11-05T14:54:32+00:00,2022-11-05T14:57:20+00:00
_EvbHIG9vBQ,16000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,This Gitar Song,Public,Processed,2022-11-05T14:55:55+00:00,2022-11-05T14:57:38+00:00
xmnyN-i9K_4,50000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I Am. Who are you? We Are. God is as We Is.,Public,Processed,2022-11-06T14:53:56+00:00,2022-11-06T15:08:27+00:00
u7mkU_bXRpQ,185000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Suicide Message: Very Important,Public,Processed,2022-11-07T13:30:02+00:00,2022-11-07T13:39:27+00:00
u-gd778ZBec,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Suicide Message: Very Important,Public,Processed,2022-11-07T13:36:52+00:00,2022-11-07T13:39:11+00:00
Lt2FIDNMLdM,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Gratefulness Update,Public,Processed,2022-11-07T15:34:16+00:00,2022-11-07T15:34:53+00:00
3Cly7nJnOKw,201000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,I Seen the Light in You: Great Little House Productions,Public,Processed,2022-11-07T18:36:51+00:00,2022-11-07T18:48:55+00:00
9MfzgBt-gYk,83000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Ruidoso New Mexico,Public,Processed,2022-11-10T13:33:54+00:00,2022-11-10T13:35:36+00:00
NkESUo5OuCQ,193000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Michael O: Land-Guage and Converse-Action,Public,Processed,2022-11-11T13:39:53+00:00,2022-11-11T13:43:02+00:00





